chr start end
chr9 64052500 64056500
chr9 64062700 64066700
chr9 64067800 64071800
chr9 64073200 64077200
chr9 64088000 64092000
chr9 64104200 64108200
chr9 64159900 64163900
chr9 64181700 64185700
chr9 64206900 64210900
chr9 64217200 64221200
chr9 64240100 64244100
chr9 64286300 64290300
chr9 64301800 64305800
chr9 64309100 64313100
chr9 64333600 64337600
chr9 64360800 64364800
chr9 64392300 64396300
chr9 64398450 64402450
chr9 64415250 64419250
chr9 64421900 64425900
chr9 64428500 64432500
chr9 64458500 64462500
chr9 64462900 64466900
chr9 64468800 64472800
chr9 64478700 64482700
chr9 64485300 64489300
chr9 64497700 64501700
chr9 64512500 64516500
chr9 64517750 64521750
chr9 64751100 64755100
chr9 64826500 64830500
chr9 64929700 64933700
chr9 64940100 64944100
chr9 64963850 64967850
chr9 64998700 65002700
chr9 65003700 65007700
chr9 65015300 65019300
chr9 65031900 65035900
chr9 65042700 65046700
chr9 65069400 65073400
chr9 65087350 65091350
chr9 65092700 65096700
chr9 65103550 65107550
chr9 65119800 65123800
chr9 65184700 65188700
chr9 65196000 65200000
chr9 65208700 65212700
chr9 65397000 65401000
chr9 65408000 65412000
chr9 65448250 65452250
chr9 65465250 65469250
chr9 65471600 65475600
chr9 65490600 65494600
chr9 65495000 65499000
chr9 65503000 65507000
chr9 65506700 65510700
chr9 65510800 65514800
chr9 65518100 65522100
chr9 65538400 65542400
chr9 65549250 65553250
chr9 65567200 65571200
chr9 65616700 65620700
chr9 65624600 65628600
chr9 65833800 65837800
chr9 65923000 65927000
chr9 65935550 65939550
chr9 65964200 65968200
chr9 65977000 65981000
chr9 65991300 65995300
chr9 65998700 66002700
chr9 66027100 66031100
chr9 66072950 66076950
chr9 66111600 66115600
chr9 66117400 66121400
chr9 66122200 66126200
chr9 66125800 66129800
chr9 66140800 66144800
chr9 66349800 66353800
chr9 66444500 66448500
chr9 66477150 66481150
chr9 66504900 66508900
chr9 66547800 66551800
chr9 66552000 66556000
chr9 66554600 66558600
chr9 66742500 66746500
chr9 66848100 66852100
chr9 66870200 66874200
chr9 66917400 66921400
chr9 66924200 66928200
chr9 66929600 66933600
chr9 66953300 66957300
chr9 67001000 67005000
chr9 67015600 67019600
chr9 67024400 67028400
chr9 67037600 67041600
chr9 67043900 67047900
chr9 67051900 67055900
chr9 67056500 67060500
chr9 67061100 67065100
chr9 67073200 67077200
chr9 67083000 67087000
chr9 67086100 67090100
chr9 67097250 67101250
chr9 67142100 67146100
chr9 67160700 67164700
chr9 67170700 67174700
chr9 67189500 67193500
chr9 67194500 67198500
chr9 67207350 67211350
chr9 67216700 67220700
chr9 67247000 67251000
chr9 67257200 67261200
chr9 67287400 67291400
chr9 67331500 67335500
chr9 67341300 67345300
chr9 67395400 67399400
chr9 67420100 67424100
chr9 67436050 67440050
chr9 67454200 67458200
chr9 67458600 67462600
chr9 67463200 67467200
chr9 67466800 67470800
chr9 67474250 67478250
chr9 67612500 67616500
chr9 67659600 67663600
chr9 67663900 67667900
chr9 67723200 67727200
chr9 67732800 67736800
chr9 68367200 68371200
chr9 68463400 68467400
chr9 68486900 68490900
chr9 68494700 68498700
chr9 68532300 68536300
chr9 68615500 68619500
chr9 68623700 68627700
chr9 68938000 68942000
chr9 69147600 69151600
chr9 69178700 69182700
chr9 69210200 69214200
chr9 69236900 69240900
chr9 69286400 69290400
chr9 69315050 69319050
chr9 69330300 69334300
chr9 69515550 69519550
chr9 69560800 69564800
chr9 69735200 69739200
chr9 69879100 69883100
chr9 69888600 69892600
chr9 69917900 69921900
chr9 69921700 69925700
chr9 69925300 69929300
chr9 69934300 69938300
chr9 69953000 69957000
chr9 69958000 69962000
chr9 70006200 70010200
chr9 70021750 70025750
chr9 70031800 70035800
chr9 70038750 70042750
chr9 70064150 70068150
chr9 70069900 70073900
chr9 70075000 70079000
chr9 70088200 70092200
chr9 70093100 70097100
chr9 70096700 70100700
chr9 70101700 70105700
chr9 70107100 70111100
chr9 70109600 70113600
chr9 70113600 70117600
chr9 70122100 70126100
chr9 70127000 70131000
chr9 70130100 70134100
chr9 70147000 70151000
chr9 70164900 70168900
chr9 70201900 70205900
chr9 70238200 70242200
chr9 70322350 70326350
chr9 70331700 70335700
chr9 70343200 70347200
chr9 70367700 70371700
chr9 70445600 70449600
chr9 70579100 70583100
chr9 70622800 70626800
chr9 70641150 70645150
chr9 70661300 70665300
chr9 70665200 70669200
chr9 70693700 70697700
chr9 70708600 70712600
chr9 70734200 70738200
chr9 70863400 70867400
chr9 71001600 71005600
chr9 71004600 71008600
chr9 71177900 71181900
chr9 71337300 71341300
chr9 71341200 71345200
chr9 71344900 71348900
chr9 71357000 71361000
chr9 71413200 71417200
chr9 71497500 71501500
chr9 71513500 71517500
chr9 71525600 71529600
chr9 71532500 71536500
chr9 71572200 71576200
chr9 71575750 71579750
chr9 71595500 71599500
chr9 71605100 71609100
chr9 71608500 71612500
chr9 71612600 71616600
chr9 71651600 71655600
chr9 71724700 71728700
chr9 71756500 71760500
chr9 71761100 71765100
chr9 71821450 71825450
chr9 72054100 72058100
chr9 72063600 72067600
chr9 72082100 72086100
chr9 72267550 72271550
chr9 72358500 72362500
chr9 72389500 72393500
chr9 72463800 72467800
chr9 72489950 72493950
chr9 72500200 72504200
chr9 72504000 72508000
chr9 72521050 72525050
chr9 72546000 72550000
chr9 72609100 72613100
chr9 72619300 72623300
chr9 72626700 72630700
chr9 72637400 72641400
chr9 72648200 72652200
chr9 72659300 72663300
chr9 72670900 72674900
chr9 72681600 72685600
chr9 72699200 72703200
chr9 72718100 72722100
chr9 72727350 72731350
chr9 72736700 72740700
chr9 72753900 72757900
chr9 72837200 72841200
chr9 72841200 72845200
chr9 72898200 72902200
chr9 72900400 72904400
chr9 72916700 72920700
chr9 72924100 72928100
chr9 72929200 72933200
chr9 72932400 72936400
chr9 72933500 72937500
chr9 72952850 72956850
chr9 72970200 72974200
chr9 72976000 72980000
chr9 73926300 73930300
chr9 74132600 74136600
chr9 74195800 74199800
chr9 74212700 74216700
chr9 74357400 74361400
chr9 74547300 74551300
chr9 74742900 74746900
chr9 74751000 74755000
chr9 74777500 74781500
chr9 74807000 74811000
chr9 74844350 74848350
chr9 74931200 74935200
chr9 75067500 75071500
chr9 75105600 75109600
chr9 75111200 75115200
chr9 75164900 75168900
chr9 75200500 75204500
chr9 75210350 75214350
chr9 75223300 75227300
chr9 75241450 75245450
chr9 75247000 75251000
chr9 75251000 75255000
chr9 75259250 75263250
chr9 75269900 75273900
chr9 75273100 75277100
chr9 75291400 75295400
chr9 75301600 75305600
chr9 75309300 75313300
chr9 75324650 75328650
chr9 75341800 75345800
chr9 75387500 75391500
chr9 75398600 75402600
chr9 75436600 75440600
chr9 75492700 75496700
chr9 77097100 77101100
chr9 77261050 77265050
chr9 77272600 77276600
chr9 77276700 77280700
chr9 77311300 77315300
chr9 77315650 77319650
chr9 77327700 77331700
chr9 77331500 77335500
chr9 77335000 77339000
chr9 77343800 77347800
chr9 77372600 77376600
chr9 77375300 77379300
chr9 77381400 77385400
chr9 77462700 77466700
chr9 77612400 77616400
chr9 77615500 77619500
chr9 77624850 77628850
chr9 77633700 77637700
chr9 77662700 77666700
chr9 77671700 77675700
chr9 77695000 77699000
chr9 77774300 77778300
chr9 77775600 77779600
chr9 77785450 77789450
chr9 77792100 77796100
chr9 77795400 77799400
chr9 77801900 77805900
chr9 77804500 77808500
chr9 77811250 77815250
chr9 77832000 77836000
chr9 77835600 77839600
chr9 77846000 77850000
chr9 77852000 77856000
chr9 77885200 77889200
chr9 77889500 77893500
chr9 77905150 77909150
chr9 77935800 77939800
chr9 77967500 77971500
chr9 77973300 77977300
chr9 78069600 78073600
chr9 78199300 78203300
chr9 78205800 78209800
chr9 78235300 78239300
chr9 78265700 78269700
chr9 78283000 78287000
chr9 78338900 78342900
chr9 78379650 78383650
chr9 78385150 78389150
chr9 78391500 78395500
chr9 78399400 78403400
chr9 78425600 78429600
chr9 78441600 78445600
chr9 78447700 78451700
chr9 78469100 78473100
chr9 78475800 78479800
chr9 78578000 78582000
chr9 78691100 78695100
chr9 79289100 79293100
chr9 79301500 79305500
chr9 79445500 79449500
chr9 79867300 79871300
chr9 80618200 80622200
chr9 82699500 82703500
chr9 82943400 82947400
chr9 82953100 82957100
chr9 83194900 83198900
chr9 83429900 83433900
chr9 83448700 83452700
chr9 83456850 83460850
chr9 83464400 83468400
chr9 83508200 83512200
chr9 83520700 83524700
chr9 83572850 83576850
chr9 83595800 83599800
chr9 83619500 83623500
chr9 83812700 83816700
chr9 84132200 84136200
chr9 84174600 84178600
chr9 84782800 84786800
chr9 85347600 85351600
chr9 85350700 85354700
chr9 85377750 85381750
chr9 85900000 85904000
chr9 85903300 85907300
chr9 85922900 85926900
chr9 85983900 85987900
chr9 86343900 86347900
chr9 86468350 86472350
chr9 86478300 86482300
chr9 86612600 86616600
chr9 86654400 86658400
chr9 86865700 86869700
chr9 86874500 86878500
chr9 86884300 86888300
chr9 87951300 87955300
chr9 87958100 87962100
chr9 88133900 88137900
chr9 88155600 88159600
chr9 88179500 88183500
chr9 88212500 88216500
chr9 88226100 88230100
chr9 88229500 88233500
chr9 88255200 88259200
chr9 88282000 88286000
chr9 88312800 88316800
chr9 89455900 89459900
chr9 89695200 89699200
chr9 89725000 89729000
chr9 89793500 89797500
chr9 90026400 90030400
chr9 90065450 90069450
chr9 90109750 90113750
chr9 90119900 90123900
chr9 90126700 90130700
chr9 90150500 90154500
chr9 90155400 90159400
chr9 90709300 90713300
chr9 90731500 90735500
chr9 91548500 91552500
chr9 92073500 92077500
chr9 92246500 92250500
chr9 94572900 94576900
chr9 94856900 94860900
chr9 95019400 95023400
chr9 95426200 95430200
chr9 95444800 95448800
chr9 95467900 95471900
chr9 95487600 95491600
chr9 95509000 95513000
chr9 95513500 95517500
chr9 95566300 95570300
chr9 95903200 95907200
chr9 95914100 95918100
chr9 95925700 95929700
chr9 96060600 96064600
chr9 96065850 96069850
chr9 96111100 96115100
chr9 96126000 96130000
chr9 96129100 96133100
chr9 96141700 96145700
chr9 96184000 96188000
chr9 96224100 96228100
chr9 96246100 96250100
chr9 96250600 96254600
chr9 96268500 96272500
chr9 96279900 96283900
chr9 96283150 96287150
chr9 96314650 96318650
chr9 96323850 96327850
chr9 96368800 96372800
chr9 96382000 96386000
chr9 96403850 96407850
chr9 96411600 96415600
chr9 96415700 96419700
chr9 96419400 96423400
chr9 96424700 96428700
chr9 96427600 96431600
chr9 96502500 96506500
chr9 96510300 96514300
chr9 96538400 96542400
chr9 96548500 96552500
chr9 96574700 96578700
chr9 96584200 96588200
chr9 96589600 96593600
chr9 96606000 96610000
chr9 96609300 96613300
chr9 96613400 96617400
chr9 96614800 96618800
chr9 96622600 96626600
chr9 96627100 96631100
chr9 96639600 96643600
chr9 96681700 96685700
chr9 96689700 96693700
chr9 96724600 96728600
chr9 96732300 96736300
chr9 96736100 96740100
chr9 96769200 96773200
chr9 96776900 96780900
chr9 96783700 96787700
chr9 96855100 96859100
chr9 96858800 96862800
chr9 96879700 96883700
chr9 96888000 96892000
chr9 96901850 96905850
chr9 96922700 96926700
chr9 96926500 96930500
chr9 96952000 96956000
chr9 96962400 96966400
chr9 96965300 96969300
chr9 97021750 97025750
chr9 97060800 97064800
chr9 97375600 97379600
chr9 97530800 97534800
chr9 97600700 97604700
chr9 97714950 97718950
chr9 97750600 97754600
chr9 98022100 98026100
chr9 98062700 98066700
chr9 98216700 98220700
chr9 98248950 98252950
chr9 98331700 98335700
chr9 98436800 98440800
chr9 98602800 98606800
chr9 98625500 98629500
chr9 98702400 98706400
chr9 98843600 98847600
chr9 98996400 99000400
chr9 99003150 99007150
chr9 99010500 99014500
chr9 99024600 99028600
chr9 99028200 99032200
chr9 99032400 99036400
chr9 99044700 99048700
chr9 99052600 99056600
chr9 99059500 99063500
chr9 99063600 99067600
chr9 99078900 99082900
chr9 99109600 99113600
chr9 99112800 99116800
chr9 99130400 99134400
chr9 99149500 99153500
chr9 99151500 99155500
chr9 99218300 99222300
chr9 99238000 99242000
chr9 99261900 99265900
chr9 99265900 99269900
chr9 99277450 99281450
chr9 99287050 99291050
chr9 99296800 99300800
chr9 99301000 99305000
chr9 99312900 99316900
chr9 99317700 99321700
chr9 99321300 99325300
chr9 99325800 99329800
chr9 99349300 99353300
chr9 99381600 99385600
chr9 99560100 99564100
chr9 99572600 99576600
chr9 99589350 99593350
chr9 99593300 99597300
chr9 99628900 99632900
chr9 99669200 99673200
chr9 99680800 99684800
chr9 99698100 99702100
chr9 100285600 100289600
chr9 100479000 100483000
chr9 100503700 100507700
chr9 100664200 100668200
chr9 100861800 100865800
chr9 100882100 100886100
chr9 100905200 100909200
chr9 100911100 100915100
chr9 100968800 100972800
chr9 100997800 101001800
chr9 101087100 101091100
chr9 101161600 101165600
chr9 101471000 101475000
chr9 101890750 101894750
chr9 101945800 101949800
chr9 102048700 102052700
chr9 102090100 102094100
chr9 102112550 102116550
chr9 102117000 102121000
chr9 102135900 102139900
chr9 102162500 102166500
chr9 102306600 102310600
chr9 102363800 102367800
chr9 102365900 102369900
chr9 102392200 102396200
chr9 102422200 102426200
chr9 102429900 102433900
chr9 102432800 102436800
chr9 102456400 102460400
chr9 102537500 102541500
chr9 102568950 102572950
chr9 102574500 102578500
chr9 102609800 102613800
chr9 102636200 102640200
chr9 102663200 102667200
chr9 102668900 102672900
chr9 102672300 102676300
chr9 102679900 102683900
chr9 102741850 102745850
chr9 102779400 102783400
chr9 102843700 102847700
chr9 102847200 102851200
chr9 102855900 102859900
chr9 102879750 102883750
chr9 102894700 102898700
chr9 102901300 102905300
chr9 102927800 102931800
chr9 102930400 102934400
chr9 102934400 102938400
chr9 102954600 102958600
chr9 102957900 102961900
chr9 102987000 102991000
chr9 103017500 103021500
chr9 103021200 103025200
chr9 103032400 103036400
chr9 103037300 103041300
chr9 103040100 103044100
chr9 103045200 103049200
chr9 103049400 103053400
chr9 103055400 103059400
chr9 103059700 103063700
chr9 103063800 103067800
chr9 103076200 103080200
chr9 103088500 103092500
chr9 103135000 103139000
chr9 103176750 103180750
chr9 103269600 103273600
chr9 103272300 103276300
chr9 103278700 103282700
chr9 103282300 103286300
chr9 103287400 103291400
chr9 103291800 103295800
chr9 103386900 103390900
chr9 103403700 103407700
chr9 103407000 103411000
chr9 103414700 103418700
chr9 103424800 103428800
chr9 103474700 103478700
chr9 103537200 103541200
chr9 103541800 103545800
chr9 103552300 103556300
chr9 103587900 103591900
chr9 103601600 103605600
chr9 103609200 103613200
chr9 103925300 103929300
chr9 103936600 103940600
chr9 103946600 103950600
chr9 103986600 103990600
chr9 104040900 104044900
chr9 104047150 104051150
chr9 104055600 104059600
chr9 104140900 104144900
chr9 104151950 104155950
chr9 104156500 104160500
chr9 104176300 104180300
chr9 104182800 104186800
chr9 104275050 104279050
chr9 104302600 104306600
chr9 104697200 104701200
chr9 104704900 104708900
chr9 105387600 105391600
chr9 105437500 105441500
chr9 105491600 105495600
chr9 105499400 105503400
chr9 105565400 105569400
chr9 105713200 105717200
chr9 105734600 105738600
chr9 105738700 105742700
chr9 105778800 105782800
chr9 105814100 105818100
chr9 105816900 105820900
chr9 105841900 105845900
chr9 105876800 105880800
chr9 105885500 105889500
chr9 105980600 105984600
chr9 106016400 106020400
chr9 106027800 106031800
chr9 106076600 106080600
chr9 106078800 106082800
chr9 106090350 106094350
chr9 106137000 106141000
chr9 106169400 106173400
chr9 106190950 106194950
chr9 106201800 106205800
chr9 106203700 106207700
chr9 106222800 106226800
chr9 106237900 106241900
chr9 106242300 106246300
chr9 106252650 106256650
chr9 106293850 106297850
chr9 106313100 106317100
chr9 106359100 106363100
chr9 106385800 106389800
chr9 106514350 106518350
chr9 106532700 106536700
chr9 106562200 106566200
chr9 106576800 106580800
chr9 106579300 106583300
chr9 106619750 106623750
chr9 106627600 106631600
chr9 106637600 106641600
chr9 106657400 106661400
chr9 106671450 106675450
chr9 106680700 106684700
chr9 106796300 106800300
chr9 107155750 107159750
chr9 107163700 107167700
chr9 107165500 107169500
chr9 107172300 107176300
chr9 107186700 107190700
chr9 107201600 107205600
chr9 107206650 107210650
chr9 107213200 107217200
chr9 107223000 107227000
chr9 107227800 107231800
chr9 107250500 107254500
chr9 107261400 107265400
chr9 107270700 107274700
chr9 107289650 107293650
chr9 107307700 107311700
chr9 107335300 107339300
chr9 107344900 107348900
chr9 107350850 107354850
chr9 107373300 107377300
chr9 107385250 107389250
chr9 107494200 107498200
chr9 107520000 107524000
chr9 107526200 107530200
chr9 107530500 107534500
chr9 107550900 107554900
chr9 107563900 107567900
chr9 107576600 107580600
chr9 107593000 107597000
chr9 107599000 107603000
chr9 107618600 107622600
chr9 107622200 107626200
chr9 107625600 107629600
chr9 107629600 107633600
chr9 107635700 107639700
chr9 107817900 107821900
chr9 107858700 107862700
chr9 107861200 107865200
chr9 107871500 107875500
chr9 107909500 107913500
chr9 107933500 107937500
chr9 107998400 108002400
chr9 108033900 108037900
chr9 108041900 108045900
chr9 108045800 108049800
chr9 108050100 108054100
chr9 108084100 108088100
chr9 108099600 108103600
chr9 108104600 108108600
chr9 108130400 108134400
chr9 108139300 108143300
chr9 108147500 108151500
chr9 108167750 108171750
chr9 108174500 108178500
chr9 108178650 108182650
chr9 108201600 108205600
chr9 108214300 108218300
chr9 108216500 108220500
chr9 108284700 108288700
chr9 108307200 108311200
chr9 108312000 108316000
chr9 108331900 108335900
chr9 108345300 108349300
chr9 108357050 108361050
chr9 108370300 108374300
chr9 108375500 108379500
chr9 108474300 108478300
chr9 108482100 108486100
chr9 108486000 108490000
chr9 108493000 108497000
chr9 108504000 108508000
chr9 108536800 108540800
chr9 108545900 108549900
chr9 108569900 108573900
chr9 108603700 108607700
chr9 108609950 108613950
chr9 108625450 108629450
chr9 108649500 108653500
chr9 108653600 108657600
chr9 108657000 108661000
chr9 108677800 108681800
chr9 108688400 108692400
chr9 108704800 108708800
chr9 108824600 108828600
chr9 108849100 108853100
chr9 108878500 108882500
chr9 108896500 108900500
chr9 108905400 108909400
chr9 108908100 108912100
chr9 108929400 108933400
chr9 108933500 108937500
chr9 109425150 109429150
chr9 109448400 109452400
chr9 109463800 109467800
chr9 109498300 109502300
chr9 109710800 109714800
chr9 109767000 109771000
chr9 109788300 109792300
chr9 109795400 109799400
chr9 109808950 109812950
chr9 109813600 109817600
