gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_007567	chr9	107998352	108092714	-2.10806326311877	-	0	chr9	108175500	108177500	2353	31315	0.559322033898305	19.7736539179515
NM_001166029	chr4	154783298	154796104	-0.715670946798825	+	0	chr4	154698250	154700250	4419	22419	0.559322033898305	19.7736539179515
NM_027434	chr2	157854529	157903056	1.67358948371623	+	1	chr2	157980450	157982450	4829	17325	0.559322033898305	19.7736539179515
NM_001162872	chr11	116149311	116168052	1.69229818550122	-	1	chr11	116247600	116249600	4895	2242	0.559322033898305	19.7736539179515
NM_009528	chr15	85365869	85412251	1.69946507071383	-	1	chr15	85389800	85391800	4934	11121	0.559322033898305	19.7736539179515
NM_001164151	chr10	79871909	79896398	1.73114036822971	-	1	chr10	79885400	79887400	5056	1373	0.559322033898305	19.7736539179515
NM_008898	chr5	136165083	136211195	2.07840850828453	+	1	chr5	136119400	136121400	6419	24088	0.559322033898305	19.7736539179515
NM_009875	chr6	134870418	134875543	2.2586457445712	+	1	chr6	134989300	134991300	7074	25975	0.559322033898305	19.7736539179515
NM_009875	chr6	134870418	134875543	2.2586457445712	+	1	chr6	135003700	135005700	7074	25978	0.559322033898305	19.7736539179515
NM_011869	chr11	98565904	98590749	2.35549058708896	-	1	chr11	98442200	98444200	7433	5742	0.559322033898305	19.7736539179515
NM_025283	chr1	55188088	55211743	2.3861998747462	+	1	chr1	55218900	55220900	7542	10367	0.559322033898305	19.7736539179515
NM_182995	chr7	125856124	125880532	2.39894926261046	+	1	chr7	125984900	125986900	7594	27608	0.559322033898305	19.7736539179515
NM_001081109	chr5	144861304	144949073	2.60727913777819	+	1	chr5	144923100	144925100	8290	24441	0.559322033898305	19.7736539179515
NM_001113346	chr8	72430967	72498282	2.66220170597869	-	1	chr8	72489900	72491900	8456	30638	0.559322033898305	19.7736539179515
NM_001163256	chr4	141131976	141155839	2.95265774398044	-	1	chr4	141144600	141146600	9213	21991	0.559322033898305	19.7736539179515
NM_015829	chr6	5991217	6167118	2.98895938926656	-	1	chr6	6123450	6125450	9300	26693	0.559322033898305	19.7736539179515
NM_010344	chr8	34763709	34808634	3.39234834416278	+	1	chr8	34789900	34791900	10018	30251	0.559322033898305	19.7736539179515
NM_019877	chr11	96711189	96722516	1.66751623636033	+	1	chr11	96759800	96761800	4808	5636	0.474576271186441	19.7630640493148
NM_001163702	chr7	29478162	29484354	-0.892071401996087	+	0	chr7	29373400	29375400	4102	28426	0.508474576271186	19.7242476562504
NM_027238	chr4	82866204	82970093	2.07661630445298	-	1	chr4	82889700	82891700	6414	22967	0.508474576271186	19.7242476562504
NM_008990	chr7	20301992	20334922	2.4672432327491	-	1	chr7	20309350	20311350	7828	28266	0.508474576271186	19.7242476562504
NM_145611	chr9	21571216	21602990	2.8844654611254	-	1	chr9	21566900	21568900	9041	31757	0.508474576271186	19.7242476562504
NM_178614	chr15	84022662	84044733	3.33702501570382	+	1	chr15	84040400	84042400	9931	11040	0.508474576271186	19.7242476562504
NM_020486	chr7	20341486	20355881	3.46462904045355	-	1	chr7	20258100	20260100	10119	28264	0.508474576271186	19.7242476562504
NM_144900	chr3	101380145	101408580	4.05360068965025	-	1	chr3	101399900	101401900	10666	19198	0.508474576271186	19.7242476562504
NM_010721	chr18	56867466	56913079	4.33040565502443	+	1	chr18	56842000	56844000	10807	14780	0.508474576271186	19.7242476562504
NM_001160178	chr15	89217321	89219138	-3.49195503993605	+	0	chr15	89229550	89231550	810	11183	0.745762711864407	19.6661005304737
NM_007648	chr9	44806825	44817673	-3.25662961448012	-	0	chr9	44932900	44934900	1026	32015	0.745762711864407	19.6661005304737
NM_001007472	chr6	85373879	85378869	-2.83290279228241	+	0	chr6	85243300	85245300	1512	26942	0.745762711864407	19.6661005304737
NM_080436	chr10	127196818	127205355	-2.46141671133984	+	0	chr10	127168950	127170950	1920	304	0.745762711864407	19.6661005304737
NM_018732	chr2	65295174	65405549	-2.07494765433428	-	0	chr2	65382500	65384500	2390	18767	0.745762711864407	19.6661005304737
NM_029967	chr4	85699818	86074286	-2.06350520238148	+	0	chr4	85825700	85827700	2403	23001	0.745762711864407	19.6661005304737
NM_008552	chr17	13033944	13061009	-1.97889419073757	-	0	chr17	12944000	12946000	2530	12699	0.745762711864407	19.6661005304737
NM_008552	chr17	13033944	13061009	-1.97889419073757	-	0	chr17	13190850	13192850	2530	12703	0.745762711864407	19.6661005304737
NM_007802	chr3	95303207	95313284	-1.90186455591664	+	0	chr3	95450600	95452600	2632	20578	0.745762711864407	19.6661005304737
NM_172487	chr6	113444088	113451812	-1.89267653829965	-	0	chr6	113354900	113356900	2644	25575	0.745762711864407	19.6661005304737
NM_001081421	chr12	81619976	81704883	-1.8629633546344	+	0	chr12	81624900	81626900	2691	6927	0.745762711864407	19.6661005304737
NM_010628	chr9	110379461	110427678	-1.70695703014637	+	0	chr9	110390700	110392700	2905	31374	0.745762711864407	19.6661005304737
NM_052991	chr7	31836697	31839872	-1.58728510779297	-	0	chr7	31868550	31870550	3089	28520	0.745762711864407	19.6661005304737
NM_008601	chr6	97941776	97971352	-1.00956897745576	+	0	chr6	97900500	97902500	3928	27154	0.745762711864407	19.6661005304737
NM_009568	chr7	25086814	25101623	-0.88006488347011	-	0	chr7	25149300	25151300	4127	28293	0.745762711864407	19.6661005304737
NM_001163216	chr5	34064954	34079712	-0.782568732416269	+	0	chr5	34058250	34060250	4299	24883	0.745762711864407	19.6661005304737
NM_021889	chr7	114514303	114692169	1.65767363721613	+	1	chr7	114491600	114493600	4766	27353	0.745762711864407	19.6661005304737
NM_019921	chr11	61684808	61743728	1.79316015447697	-	1	chr11	61695400	61697400	5305	4153	0.745762711864407	19.6661005304737
NM_144902	chr3	116373715	116415198	1.98962623735747	-	1	chr3	116359000	116361000	6070	19408	0.745762711864407	19.6661005304737
NM_145926	chr11	50038836	50048605	1.99849582224721	+	1	chr11	50092600	50094600	6102	3571	0.745762711864407	19.6661005304737
NM_026984	chr5	22940246	23010045	2.00473281218448	+	1	chr5	22906900	22908900	6135	24710	0.745762711864407	19.6661005304737
NM_010274	chr2	57090792	57223130	2.15533256610777	+	1	chr2	57083200	57085200	6693	18650	0.745762711864407	19.6661005304737
NM_007964	chr5	108173813	108304126	2.28004087095912	-	1	chr5	108400400	108402400	7154	23237	0.745762711864407	19.6661005304737
NM_153414	chr14	65568881	65658663	2.40242137814906	+	1	chr14	65600400	65602400	7608	9467	0.745762711864407	19.6661005304737
NM_024233	chr9	48276618	48288716	2.49249445610292	-	1	chr9	48404800	48406800	7915	32082	0.745762711864407	19.6661005304737
NM_145944	chr14	66456138	66485441	2.53506096244872	+	1	chr14	66508200	66510200	8046	9487	0.745762711864407	19.6661005304737
NM_178626	chr11	54530916	54601205	2.72783975641753	-	1	chr11	54570800	54572800	8641	3727	0.745762711864407	19.6661005304737
NM_009908	chr6	142705205	142724232	2.9931038222003	+	1	chr6	142757650	142759650	9304	26090	0.745762711864407	19.6661005304737
NM_023215	chr3	90302879	90313365	3.03323998189039	-	1	chr3	90353200	90355200	9382	20507	0.745762711864407	19.6661005304737
NM_011277	chr1	153316535	153347953	3.17358552900839	-	1	chr1	153318650	153320650	9664	3674	0.745762711864407	19.6661005304737
NM_013672	chr15	102236746	102266835	3.28323933069149	+	1	chr15	102336800	102338800	9863	9925	0.745762711864407	19.6661005304737
NM_133851	chr2	119444033	119475896	3.4376160959575	+	1	chr2	119297400	119299400	10086	16682	0.745762711864407	19.6661005304737
NM_184053	chr6	29298118	29326675	3.62573462799878	+	1	chr6	29183400	29185400	10321	26235	0.745762711864407	19.6661005304737
NM_026374	chr3	90280122	90292301	3.76580114262391	+	1	chr3	90353200	90355200	10443	20507	0.745762711864407	19.6661005304737
NM_025840	chr12	36818421	36883412	3.78185964888281	-	1	chr12	36957200	36959200	10456	6505	0.745762711864407	19.6661005304737
NM_008683	chr14	56281103	56290743	3.88560715892271	-	1	chr14	56248000	56250000	10551	9307	0.745762711864407	19.6661005304737
NM_145575	chr6	34659443	34725469	4.22565787171802	+	1	chr6	34807800	34809800	10765	26344	0.745762711864407	19.6661005304737
NM_183158	chr16	20308459	20325477	-3.90090009498847	-	0	chr16	20442600	20444600	484	11696	0.593220338983051	19.6322544441475
NM_173385	chr9	65112986	65128412	-2.70916031705298	+	0	chr9	65185700	65187700	1649	32532	0.593220338983051	19.6322544441475
NM_001164571	chr11	82617321	82684712	-2.44031729668318	-	0	chr11	82680000	82682000	1941	4972	0.593220338983051	19.6322544441475
NM_001098203	chr11	74978066	74981654	-2.1241209665274	-	0	chr11	75019600	75021600	2331	4636	0.593220338983051	19.6322544441475
NM_175148	chr17	35704429	35705890	-2.01769942684432	+	0	chr17	35635500	35637500	2470	13363	0.593220338983051	19.6322544441475
NM_001033409	chr1	136882929	137001853	-1.98484434325907	-	0	chr1	137078200	137080200	2518	3277	0.593220338983051	19.6322544441475
NM_028852	chr15	76098518	76123002	-1.75845429535027	+	0	chr15	75986900	75988900	2840	10663	0.593220338983051	19.6322544441475
NM_009405	chr7	149628372	149630310	-1.39119032682412	+	0	chr7	149738300	149740300	3371	28070	0.593220338983051	19.6322544441475
NM_021375	chr3	88046795	88058606	-1.34569383112109	-	0	chr3	88032650	88034650	3428	20403	0.593220338983051	19.6322544441475
NM_016873	chr2	163646569	163658880	-1.26965331061374	+	0	chr2	163708100	163710100	3540	17430	0.593220338983051	19.6322544441475
NM_027292	chr17	48587759	48590826	-1.03579806577868	-	0	chr17	48563800	48565800	3880	13633	0.593220338983051	19.6322544441475
NM_001113549	chr7	28090159	28118667	1.61666771431878	-	1	chr7	28167300	28169300	4609	28387	0.593220338983051	19.6322544441475
NM_007761	chr5	130505175	130536653	1.84393437488216	+	1	chr5	130441500	130443500	5513	23973	0.593220338983051	19.6322544441475
NM_027815	chr7	125883784	125985004	1.86646952199962	+	1	chr7	125991400	125993400	5598	27609	0.593220338983051	19.6322544441475
NM_026198	chr3	108359342	108365384	1.97592793055448	-	1	chr3	108389400	108391400	6015	19378	0.593220338983051	19.6322544441475
NM_018851	chr2	156923264	156960958	2.07355550289098	-	1	chr2	156973200	156975200	6399	17260	0.593220338983051	19.6322544441475
NM_181039	chr8	86423996	86465853	2.14570903603143	+	1	chr8	86342400	86344400	6657	30862	0.593220338983051	19.6322544441475
NM_018745	chr15	38417184	38449021	2.19621406694253	-	1	chr15	38572800	38574800	6844	10295	0.593220338983051	19.6322544441475
NM_008108	chr6	122555420	122560089	2.31485945386943	-	1	chr6	122419000	122421000	7295	25761	0.593220338983051	19.6322544441475
NM_025275	chr11	109287259	109299462	2.34356387522247	+	1	chr11	109337300	109339300	7397	2060	0.593220338983051	19.6322544441475
NM_144829	chr11	101268153	101278747	2.64380319302613	-	1	chr11	101321100	101323100	8400	1797	0.593220338983051	19.6322544441475
NM_133966	chr8	126520215	126545209	2.65092237502975	-	1	chr8	126611200	126613200	8422	29853	0.593220338983051	19.6322544441475
NM_145480	chr16	23114020	23127803	2.68394191775825	-	1	chr16	23019500	23021500	8510	11792	0.593220338983051	19.6322544441475
NM_001033225	chr4	33332397	33335762	2.76927699451811	-	1	chr4	33329600	33331600	8746	22484	0.593220338983051	19.6322544441475
NM_011952	chr7	133903139	133909330	2.96036930970796	+	1	chr7	134015100	134017100	9231	27719	0.593220338983051	19.6322544441475
NM_008716	chr17	32257837	32303797	3.01145797401547	-	1	chr17	32431950	32433950	9344	13304	0.593220338983051	19.6322544441475
NM_001005423	chr1	72205807	72258881	3.17118026140477	-	1	chr1	72209900	72211900	9660	12774	0.593220338983051	19.6322544441475
NM_153798	chr5	77739508	77778352	3.35979188360348	+	1	chr5	77682400	77684400	9972	25340	0.593220338983051	19.6322544441475
NM_023418	chr19	41986360	41993155	3.47797630745086	+	1	chr19	41894800	41896800	10141	15898	0.593220338983051	19.6322544441475
NM_031248	chr3	88353740	88356849	3.69023603354383	-	1	chr3	88363100	88365100	10377	20418	0.593220338983051	19.6322544441475
NM_009438	chr7	52381145	52384105	5.7106885725703	-	1	chr7	52367250	52369250	11020	28749	0.593220338983051	19.6322544441475
NM_008266	chr11	96227071	96229567	-3.62569059335832	+	0	chr11	96138950	96140950	695	5595	0.711864406779661	19.5504446019233
NM_009463	chr8	85814246	85822355	-3.39189973901112	+	0	chr8	85677600	85679600	898	30833	0.711864406779661	19.5504446019233
NM_026743	chr6	127837639	127903049	-3.23338051107108	+	0	chr6	127929500	127931500	1055	25880	0.711864406779661	19.5504446019233
NM_026814	chr11	120411288	120412446	-2.6398748637052	-	0	chr11	120524800	120526800	1732	2526	0.711864406779661	19.5504446019233
NM_173447	chr9	101824459	102257023	-2.56360186573643	-	0	chr9	102163500	102165500	1800	31140	0.711864406779661	19.5504446019233
NM_173421	chr15	34383066	34403646	-2.15032763274797	+	0	chr15	34239750	34241750	2286	10165	0.711864406779661	19.5504446019233
NM_172798	chr11	85710266	85729599	-1.90085361287517	+	0	chr11	85663900	85665900	2636	5148	0.711864406779661	19.5504446019233
NM_027041	chr4	34635823	34677444	-1.7459165009198	-	0	chr4	34789500	34791500	2859	22502	0.711864406779661	19.5504446019233
NM_028518	chr2	180721239	180752244	-1.5544006355042	+	0	chr2	180697600	180699600	3132	18002	0.711864406779661	19.5504446019233
NM_144786	chr2	155316115	155340582	-1.28955247941729	-	0	chr2	155442400	155444400	3513	17189	0.711864406779661	19.5504446019233
NM_144786	chr2	155316115	155340582	-1.28955247941729	-	0	chr2	155447050	155449050	3513	17190	0.711864406779661	19.5504446019233
NM_001083905	chr16	22918454	22939841	-1.08361235232183	+	0	chr16	22799000	22801000	3812	11789	0.711864406779661	19.5504446019233
NM_001170855	chr18	46324955	46358472	-1.03475618782631	-	0	chr18	46385100	46387100	3883	14681	0.711864406779661	19.5504446019233
NM_001111145	chr9	65208866	65228184	-1.02035209180036	+	0	chr9	65185700	65187700	3906	32532	0.711864406779661	19.5504446019233
NM_001013022	chr15	89207879	89209685	-0.736764745715669	-	0	chr15	89229550	89231550	4374	11183	0.711864406779661	19.5504446019233
NM_198862	chr11	69636624	69648351	1.67954403069852	-	1	chr11	69601100	69603100	4855	4430	0.711864406779661	19.5504446019233
NM_178919	chr15	89181434	89186090	1.75548268512681	-	1	chr15	89229550	89231550	5156	11183	0.711864406779661	19.5504446019233
NM_138671	chr4	154936500	154965109	1.85326527131854	+	1	chr4	154930200	154932200	5545	22428	0.711864406779661	19.5504446019233
NM_007837	chr10	126727848	126733344	1.95776531237031	+	1	chr10	126660500	126662500	5935	288	0.711864406779661	19.5504446019233
NM_133900	chr5	130271433	130293129	1.96366726835878	-	1	chr5	130435100	130437100	5959	23972	0.711864406779661	19.5504446019233
NM_181796	chr19	4040287	4042221	1.97371290271738	-	1	chr19	3918300	3920300	6007	15831	0.711864406779661	19.5504446019233
NM_001024952	chr1	162836541	162905107	2.17530838470026	+	1	chr1	162829000	162831000	6775	4202	0.711864406779661	19.5504446019233
NM_007619	chr9	43957344	44042129	2.2895191035134	-	1	chr9	43900800	43902800	7192	31987	0.711864406779661	19.5504446019233
NM_028293	chr19	38129514	38148915	2.4660890372055	+	1	chr19	38183200	38185200	7820	15807	0.711864406779661	19.5504446019233
NM_030131	chr1	183081061	183099125	2.48475663853688	+	1	chr1	183093650	183095650	7893	4999	0.711864406779661	19.5504446019233
NM_007888	chr11	69814127	69823611	2.52228271390396	+	1	chr11	69689500	69691500	8012	4435	0.711864406779661	19.5504446019233
NM_018736	chr9	14589150	14638861	2.54775624549361	+	1	chr9	14470500	14472500	8080	31664	0.711864406779661	19.5504446019233
NM_030250	chr10	52137352	52159996	2.56128109915973	+	1	chr10	52015250	52017250	8129	770	0.711864406779661	19.5504446019233
NM_033521	chr15	34167780	34214050	3.1390184333559	+	1	chr15	34298100	34300100	9601	10167	0.711864406779661	19.5504446019233
NM_026943	chr7	19735186	19738075	3.67075621585425	+	1	chr7	19824800	19826800	10362	28242	0.711864406779661	19.5504446019233
NM_008946	chr11	70338858	70341360	3.71302069521479	+	1	chr11	70391100	70393100	10396	4452	0.711864406779661	19.5504446019233
NM_001040611	chr6	4697305	4710516	4.88325636476643	+	1	chr6	4688200	4690200	10962	26466	0.711864406779661	19.5504446019233
NM_010605	chr9	32122367	32151822	-4.39795278522414	-	0	chr9	32029950	32031950	221	31855	0.661016949152542	19.5473248142722
NM_010605	chr9	32122367	32151822	-4.39795278522414	-	0	chr9	32175200	32177200	221	31860	0.661016949152542	19.5473248142722
NM_080455	chr2	169459145	169714004	-3.83340592886852	+	0	chr2	169560750	169562750	533	17741	0.661016949152542	19.5473248142722
NM_029084	chr1	174511507	174520699	-3.60771614378093	-	0	chr1	174385750	174387750	712	4604	0.661016949152542	19.5473248142722
NM_001039510	chr1	136095798	136132008	-3.39977739032723	-	0	chr1	136140300	136142300	890	3240	0.661016949152542	19.5473248142722
NM_001081078	chr1	130181340	130224895	-2.76790849162549	-	0	chr1	130289300	130291300	1586	2870	0.661016949152542	19.5473248142722
NM_001085378	chr2	155436947	155460043	-1.61557168561774	+	0	chr2	155528250	155530250	3053	17192	0.661016949152542	19.5473248142722
NM_028735	chr9	119846723	119876911	-1.49234400305959	+	0	chr9	119913600	119915600	3220	31568	0.661016949152542	19.5473248142722
NM_007699	chr2	91762345	91769986	-1.18864422295124	+	0	chr2	91794000	91796000	3653	19060	0.661016949152542	19.5473248142722
NM_144816	chr17	25971409	25974072	-0.93060012464804	-	0	chr17	26118000	26120000	4035	12866	0.661016949152542	19.5473248142722
NM_177005	chr5	128112631	128187890	1.63792235134622	+	1	chr5	128168100	128170100	4693	23906	0.661016949152542	19.5473248142722
NM_175367	chr12	92871449	93024876	1.69611823463114	-	1	chr12	92974000	92976000	4919	7167	0.661016949152542	19.5473248142722
NM_010117	chr11	32109585	32122293	1.80204802670453	-	1	chr11	32041300	32043300	5338	2916	0.661016949152542	19.5473248142722
NM_172832	chr18	61856490	61867289	1.82817496939667	-	1	chr18	61723650	61725650	5437	14863	0.661016949152542	19.5473248142722
NM_011829	chr6	29150439	29162271	1.90489617182184	-	1	chr6	29082200	29084200	5730	26233	0.661016949152542	19.5473248142722
NM_025969	chr18	85116685	85120916	1.9186696146959	-	1	chr18	85108700	85110700	5785	15250	0.661016949152542	19.5473248142722
